_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
393513,4356415,2018,2021,1954,PRIVATE,3,Etobicoke-Lakeshore,173 STEPHEN DR,6,13,2021-05-04,79,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,4,,3,4,,4,3,5,4,4,4,4,4,,,W0327,43.63965354,-79.48750743,305766.456,4833070.166
398828,4356415,2018,2017,1954,PRIVATE,3,Etobicoke-Lakeshore,173 STEPHEN DR,6,13,2018-04-20,68,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,3,,3,5,3,3,3,5,2,4,4,3,2,3,,W0327,43.63965354,-79.48750743,305766.456,4833070.166
396817,4356727,2018,2019,1952,PRIVATE,3,Etobicoke-Lakeshore,176 BERRY RD,4,29,2019-10-30,66,Evaluation needs to be conducted in 2 years,17,4,4,4,3,3,3,,3,4,,3,3,4,3,3,4,3,2,3,,W0327,43.63656124,-79.49305352,305320.673,4832716.888
398570,4356727,2018,2018,1952,PRIVATE,3,Etobicoke-Lakeshore,176 BERRY RD,4,29,2018-12-20,62,Evaluation needs to be conducted in 1 year,18,4,4,3,3,3,3,,3,3,3,3,4,4,2,3,3,3,2,3,,W0327,43.63656124,-79.49305352,305320.673,4832716.888
398829,4356727,2018,2017,1952,PRIVATE,3,Etobicoke-Lakeshore,176 BERRY RD,4,29,2018-04-20,59,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,,3,3,,3,2,3,3,3,3,3,3,3,,W0327,43.63656124,-79.49305352,305320.673,4832716.888
395098,4155245,2017,2020,1965,PRIVATE,3,Etobicoke-Lakeshore,177 BERRY RD,4,23,2020-11-02,82,Evaluation needs to be conducted in 2 years,17,4,5,5,4,4,3,,5,,4,4,4,5,3,4,4,4,4,4,,W0329,43.63682198,-79.48921584,305654.469,4832763.96
397100,4155245,2017,2018,1965,PRIVATE,3,Etobicoke-Lakeshore,177 BERRY RD,4,23,2019-03-14,72,Evaluation needs to be conducted in 2 years,17,4,4,4,4,3,3,,4,,3,4,3,5,3,4,4,4,2,3,,W0329,43.63682198,-79.48921584,305654.469,4832763.96
400091,4155245,2017,2017,1965,PRIVATE,3,Etobicoke-Lakeshore,177 BERRY RD,4,23,2017-11-28,60,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,3,,3,,3,3,3,4,3,3,3,3,3,3,,W0329,43.63682198,-79.48921584,305654.469,4832763.96
393512,4356717,2018,2021,1954,PRIVATE,3,Etobicoke-Lakeshore,177 STEPHEN DR,4,44,2021-05-04,69,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,,3,4,2,2,4,4,3,4,4,3,2,,,W0327,43.6399154,-79.48789232,305761.06,4833089.217
398830,4356717,2018,2017,1954,PRIVATE,3,Etobicoke-Lakeshore,177 STEPHEN DR,4,44,2018-04-20,66,Evaluation needs to be conducted in 2 years,18,4,3,3,4,3,3,,3,4,3,3,3,5,3,3,3,3,3,3,,W0327,43.6399154,-79.48789232,305761.06,4833089.217
395099,4155244,2017,2020,1953,PRIVATE,3,Etobicoke-Lakeshore,179 BERRY RD,4,23,2020-11-02,80,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,3,,4,,4,4,5,5,4,4,4,4,4,2,,W0329,43.63664424,-79.48994455,305595.659,4832744.208
398103,4155244,2017,2018,1953,PRIVATE,3,Etobicoke-Lakeshore,179 BERRY RD,4,23,2019-01-22,67,Evaluation needs to be conducted in 2 years,17,3,3,3,4,3,3,,4,,3,4,4,5,3,3,3,3,3,3,,W0329,43.63664424,-79.48994455,305595.659,4832744.208
401704,4155244,2017,2017,1953,PRIVATE,3,Etobicoke-Lakeshore,179 BERRY RD,4,23,2017-10-17,64,Evaluation needs to be conducted in 1 year,15,3,4,4,3,3,2,,3,,,4,3,5,3,3,3,,3,2,,W0329,43.63664424,-79.48994455,305595.659,4832744.208
394513,4155241,,2020,1954,PRIVATE,3,Etobicoke-Lakeshore,183 BERRY RD,4,50,2020-11-25,71,Evaluation needs to be conducted in 2 years,17,3,4,5,3,3,4,,3,,3,3,3,5,3,3,3,5,4,3,,W0329,43.63639012,-79.49115706,305497.797,4832715.966
395428,4155241,,2019,1954,PRIVATE,3,Etobicoke-Lakeshore,183 BERRY RD,4,50,2019-12-12,64,Evaluation needs to be conducted in 1 year,17,3,3,5,3,3,3,,3,,2,3,2,4,3,3,4,3,4,3,,W0329,43.63639012,-79.49115706,305497.797,4832715.966
396993,4155241,,2018,1954,PRIVATE,3,Etobicoke-Lakeshore,183 BERRY RD,4,50,2019-03-26,62,Evaluation needs to be conducted in 1 year,17,3,4,4,3,3,3,,3,,3,3,3,5,2,3,3,3,2,3,,W0329,43.63639012,-79.49115706,305497.797,4832715.966
399875,4155241,,2017,1954,PRIVATE,3,Etobicoke-Lakeshore,183 BERRY RD,4,50,2017-12-05,60,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,3,,2,,,3,2,5,3,3,3,2,4,2,,W0329,43.63639012,-79.49115706,305497.797,4832715.966
395494,4155288,2017,2019,1960,PRIVATE,3,Etobicoke-Lakeshore,186 STEPHEN DR,5,48,2019-12-09,88,Evaluation needs to be conducted in 3 years,18,4,5,3,5,4,5,,4,4,4,4,4,5,4,4,5,5,5,5,,W0327,43.6405302,-79.48884686,305685.065,4833173.273
400005,4155288,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,186 STEPHEN DR,5,48,2017-11-29,77,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,4,,4,4,4,3,4,5,4,4,4,4,4,3,,W0327,43.6405302,-79.48884686,305685.065,4833173.273
395100,4155240,2017,2020,1954,PRIVATE,3,Etobicoke-Lakeshore,187 BERRY RD,4,30,2020-11-02,76,Evaluation needs to be conducted in 2 years,16,3,4,5,3,3,4,,4,,,3,3,4,4,4,4,5,4,4,,W0329,43.63612453,-79.49246033,305392.633,4832686.451
396818,4155240,2017,2019,1954,PRIVATE,3,Etobicoke-Lakeshore,187 BERRY RD,4,30,2019-10-30,65,Evaluation needs to be conducted in 1 year,16,3,3,3,3,2,3,,4,,,3,4,5,2,3,2,5,3,4,,W0329,43.63612453,-79.49246033,305392.633,4832686.451
399394,4155240,2017,2017,1954,PRIVATE,3,Etobicoke-Lakeshore,187 BERRY RD,4,30,2017-12-20,73,Evaluation needs to be conducted in 2 years,16,4,4,3,4,3,4,,3,,,4,4,5,3,3,3,4,4,3,,W0329,43.63612453,-79.49246033,305392.633,4832686.451
394711,4155253,2017,2020,1960,PRIVATE,3,Etobicoke-Lakeshore,193 STEPHEN DR,3,10,2020-11-17,88,Evaluation needs to be conducted in 3 years,17,4,4,5,4,4,5,,5,,4,5,5,5,4,4,4,5,4,4,,W0327,43.64071502,-79.48817859,305737.446,4833198.606
397410,4155253,2017,2018,1960,PRIVATE,3,Etobicoke-Lakeshore,193 STEPHEN DR,3,10,2019-03-04,81,Evaluation needs to be conducted in 2 years,17,5,4,4,4,3,5,,5,,3,5,3,5,4,4,4,4,3,4,,W0327,43.64071502,-79.48817859,305737.446,4833198.606
400612,4155253,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,193 STEPHEN DR,3,10,2017-11-14,56,Evaluation needs to be conducted in 1 year,16,3,3,2,3,3,3,,3,,,3,2,3,3,3,3,3,3,2,,W0327,43.64071502,-79.48817859,305737.446,4833198.606
396806,4155254,2017,2019,1956,PRIVATE,3,Etobicoke-Lakeshore,2 BASKING RIDGE,4,24,2019-10-30,66,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,4,,4,,3,3,3,5,2,3,2,4,3,3,,W0327,43.63770842,-79.49353779,305305.424,4832863.358
401118,4155254,2017,2017,1956,PRIVATE,3,Etobicoke-Lakeshore,2 BASKING RIDGE,4,24,2017-11-02,66,Evaluation needs to be conducted in 2 years,17,3,3,4,3,3,2,,4,,4,3,4,4,3,3,3,3,3,4,,W0327,43.63770842,-79.49353779,305305.424,4832863.358
394349,4155271,2017,2020,1955,PRIVATE,3,Etobicoke-Lakeshore,2 HILL HEIGHTS RD,4,30,2020-12-02,82,Evaluation needs to be conducted in 2 years,17,4,3,5,4,4,4,,4,,4,4,4,5,4,4,4,5,4,4,,W0327,43.63879284,-79.49407089,305262.703,4832982.879
397526,4155271,2017,2018,1955,PRIVATE,3,Etobicoke-Lakeshore,2 HILL HEIGHTS RD,4,30,2019-02-26,80,Evaluation needs to be conducted in 2 years,17,4,4,4,4,5,3,,4,,4,4,4,5,4,4,4,4,3,4,,W0327,43.63879284,-79.49407089,305262.703,4832982.879
401523,4155271,2017,2017,1955,PRIVATE,3,Etobicoke-Lakeshore,2 HILL HEIGHTS RD,4,30,2017-10-23,60,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,2,,3,,2,3,3,4,3,3,3,3,3,3,,W0327,43.63879284,-79.49407089,305262.703,4832982.879
394746,4155287,2017,2020,1954,PRIVATE,3,Etobicoke-Lakeshore,2 KINGS POINT DR,4,16,2020-11-16,82,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,5,,4,,3,4,5,5,4,4,4,5,4,3,,W0327,43.6393729,-79.49442315,305234.286,4833047.319
398317,4155287,2017,2018,1954,PRIVATE,3,Etobicoke-Lakeshore,2 KINGS POINT DR,4,16,2019-01-09,78,Evaluation needs to be conducted in 2 years,17,3,3,4,4,4,5,,3,,3,4,4,5,4,4,4,5,3,4,,W0327,43.6393729,-79.49442315,305234.286,4833047.319
400029,4155287,2017,2017,1954,PRIVATE,3,Etobicoke-Lakeshore,2 KINGS POINT DR,4,16,2017-11-29,64,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,,3,,3,3,3,5,3,3,4,3,3,3,,W0327,43.6393729,-79.49442315,305234.286,4833047.319
393523,4155246,2017,2021,1956,PRIVATE,3,Etobicoke-Lakeshore,2 KINSDALE BLVD,4,45,2021-05-03,84,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,4,,3,,4,4,4,5,5,5,5,5,5,3,,W0329,43.63701861,-79.48827296,305733.855,4832772.095
397871,4155246,2017,2018,1956,PRIVATE,3,Etobicoke-Lakeshore,2 KINSDALE BLVD,4,45,2019-02-04,62,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,3,,3,3,2,5,3,3,3,5,3,3,,W0329,43.63701861,-79.48827296,305733.855,4832772.095
401736,4155246,2017,2017,1956,PRIVATE,3,Etobicoke-Lakeshore,2 KINSDALE BLVD,4,45,2017-10-17,60,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,3,,3,3,2,5,3,3,3,3,3,3,,W0329,43.63701861,-79.48827296,305733.855,4832772.095
393517,4155236,2017,2021,1956,PRIVATE,3,Etobicoke-Lakeshore,2 NEWHOLM RD,4,51,2021-05-03,74,Evaluation needs to be conducted in 2 years,17,4,3,4,4,3,4,,4,,3,3,3,5,4,4,3,4,4,4,,W0329,43.63603802,-79.4884023,305720.128,4832676.874
397320,4155236,2017,2018,1956,PRIVATE,3,Etobicoke-Lakeshore,2 NEWHOLM RD,4,51,2019-03-06,65,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,3,,4,,3,3,2,5,3,3,3,3,3,4,,W0329,43.63603802,-79.4884023,305720.128,4832676.874
401635,4155236,2017,2017,1956,PRIVATE,3,Etobicoke-Lakeshore,2 NEWHOLM RD,4,51,2017-10-19,61,Evaluation needs to be conducted in 1 year,16,3,3,3,2,3,3,,4,,,3,2,5,3,3,3,3,3,3,,W0329,43.63603802,-79.4884023,305720.128,4832676.874
395490,4155513,2017,2019,1967,PRIVATE,3,Etobicoke-Lakeshore,2 ROYAL YORK RD,6,60,2019-12-09,76,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,3,,3,3,4,3,4,5,4,4,4,3,5,4,,W0335,43.60271683,-79.49309797,305341.508,4828975.031
399795,4155513,2017,2017,1967,PRIVATE,3,Etobicoke-Lakeshore,2 ROYAL YORK RD,6,60,2017-12-06,70,Evaluation needs to be conducted in 2 years,18,3,4,4,3,3,3,,3,3,4,3,4,5,4,3,3,3,4,4,,W0335,43.60271683,-79.49309797,305341.508,4828975.031
396677,4155487,2017,2019,1965,PRIVATE,3,Etobicoke-Lakeshore,2 SUPERIOR AVE,5,47,2019-10-31,72,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,3,,4,3,,3,4,5,3,4,4,4,4,3,,W0336,43.61433085,-79.48729779,305809.589,4830265.341
400114,4155487,2017,2017,1965,PRIVATE,3,Etobicoke-Lakeshore,2 SUPERIOR AVE,5,47,2017-11-27,68,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,4,,4,4,,3,3,5,3,3,3,4,4,3,,W0336,43.61433085,-79.48729779,305809.589,4830265.341
394321,4155528,2019,2020,1957,PRIVATE,3,Etobicoke-Lakeshore,20 FOURTEENTH ST,3,12,2020-12-02,77,Evaluation needs to be conducted in 2 years,14,3,4,5,3,,4,,3,,,4,3,5,4,4,4,,4,4,,W0335,43.6000004,-79.51356183,303689.494,4828673.281
397051,4155528,2019,2018,1957,PRIVATE,3,Etobicoke-Lakeshore,20 FOURTEENTH ST,3,12,2019-03-15,81,Evaluation needs to be conducted in 2 years,14,4,5,4,4,,4,,4,,,4,4,5,4,4,3,,4,4,,W0335,43.6000004,-79.51356183,303689.494,4828673.281
399780,4155528,2019,2017,1957,PRIVATE,3,Etobicoke-Lakeshore,20 FOURTEENTH ST,3,12,2017-12-06,63,Evaluation needs to be conducted in 1 year,14,3,3,3,3,,4,,3,,,3,2,4,3,3,3,,4,3,,W0335,43.6000004,-79.51356183,303689.494,4828673.281
394541,4155548,2017,2020,1963,PRIVATE,3,Etobicoke-Lakeshore,21 PARK BLVD,7,97,2020-11-24,73,Evaluation needs to be conducted in 2 years,19,3,3,5,3,3,4,3,2,4,4,3,4,5,4,3,4,4,4,4,,W0334,43.5905833,-79.53031356,302336.704,4827627.441
396751,4155548,2017,2019,1963,PRIVATE,3,Etobicoke-Lakeshore,21 PARK BLVD,7,97,2019-10-30,63,Evaluation needs to be conducted in 1 year,19,2,3,4,3,2,3,3,2,3,3,3,3,5,3,4,3,4,3,4,,W0334,43.5905833,-79.53031356,302336.704,4827627.441
401401,4155548,2017,2017,1963,PRIVATE,3,Etobicoke-Lakeshore,21 PARK BLVD,7,97,2017-10-25,66,Evaluation needs to be conducted in 2 years,20,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,W0334,43.5905833,-79.53031356,302336.704,4827627.441
396781,4155552,2017,2019,1957,PRIVATE,3,Etobicoke-Lakeshore,22 A LONG BRANCH AVE,3,11,2019-10-30,75,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,3,,4,,3,4,3,5,4,3,3,,4,4,,W0334,43.59029528,-79.53249093,302160.876,4827595.512
401740,4155552,2017,2017,1957,PRIVATE,3,Etobicoke-Lakeshore,22 A LONG BRANCH AVE,3,11,2017-10-17,68,Evaluation needs to be conducted in 2 years,16,3,3,4,4,4,2,,4,,3,3,3,5,3,3,3,,4,3,,W0334,43.59029528,-79.53249093,302160.876,4827595.512
395232,4155309,2017,2020,1959,PRIVATE,3,Etobicoke-Lakeshore,22 BURNHAMTHORPE RD,5,42,2020-10-27,73,Evaluation needs to be conducted in 2 years,18,3,3,5,3,5,3,,4,4,3,4,2,5,3,4,3,4,3,5,,W0321,43.64823602,-79.53035176,302335.758,4834032.463
397674,4155309,2017,2018,1959,PRIVATE,3,Etobicoke-Lakeshore,22 BURNHAMTHORPE RD,5,42,2019-02-14,67,Evaluation needs to be conducted in 2 years,18,3,3,3,3,4,4,,3,4,3,3,3,5,3,3,3,4,2,4,,W0321,43.64823602,-79.53035176,302335.758,4834032.463
401001,4155309,2017,2017,1959,PRIVATE,3,Etobicoke-Lakeshore,22 BURNHAMTHORPE RD,5,42,2017-11-06,56,Evaluation needs to be conducted in 1 year,19,3,3,3,3,3,3,3,3,4,3,2,2,3,2,3,3,3,2,2,,W0321,43.64823602,-79.53035176,302335.758,4834032.463
393492,4155274,2019,2021,1958,PRIVATE,3,Etobicoke-Lakeshore,22 RIVERWOOD PKWY,4,44,2021-05-06,69,Evaluation needs to be conducted in 2 years,14,3,4,4,3,4,3,,4,,,2,4,5,3,3,3,,3,,,W0327,43.63880941,-79.48954909,305627.568,4832984.75
397849,4155274,2019,2018,1958,PRIVATE,3,Etobicoke-Lakeshore,22 RIVERWOOD PKWY,4,44,2019-02-04,63,Evaluation needs to be conducted in 1 year,16,3,2,3,3,3,3,,3,,2,3,3,4,3,3,4,,4,4,,W0327,43.63880941,-79.48954909,305627.568,4832984.75
399798,4155274,2019,2017,1958,PRIVATE,3,Etobicoke-Lakeshore,22 RIVERWOOD PKWY,4,44,2017-12-06,58,Evaluation needs to be conducted in 1 year,16,2,2,3,2,3,2,,3,3,,3,2,5,3,3,3,,4,3,,W0327,43.63880941,-79.48954909,305627.568,4832984.75
397898,4155549,2017,2018,1963,PRIVATE,3,Etobicoke-Lakeshore,220 LAKE PROMENADE,7,118,2019-02-01,63,Evaluation needs to be conducted in 1 year,18,3,3,3,4,4,3,3,3,3,,4,2,5,3,3,3,3,3,2,,W0334,43.58973882,-79.52972371,302384.039,4827534.559
402107,4155549,2017,2017,1963,PRIVATE,3,Etobicoke-Lakeshore,220 LAKE PROMENADE,7,118,2017-10-10,63,Evaluation needs to be conducted in 1 year,20,3,3,3,3,3,2,2,3,3,3,3,2,5,4,3,3,4,4,4,3,W0334,43.58973882,-79.52972371,302384.039,4827534.559
397899,4155550,2017,2018,1964,PRIVATE,3,Etobicoke-Lakeshore,230 LAKE PROMENADE,7,118,2019-02-01,58,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,3,3,3,,2,2,4,3,3,3,3,3,2,,W0334,43.58947015,-79.53053545,302318.482,4827504.735
402108,4155550,2017,2017,1964,PRIVATE,3,Etobicoke-Lakeshore,230 LAKE PROMENADE,7,118,2017-10-10,59,Evaluation needs to be conducted in 1 year,19,3,3,3,3,2,2,3,3,3,,2,2,5,3,3,3,4,3,3,3,W0334,43.58947015,-79.53053545,302318.482,4827504.735
396716,4155754,2017,2019,1959,PRIVATE,3,Etobicoke-Lakeshore,2301 LAKE SHORE BLVD W,4,88,2019-10-31,81,Evaluation needs to be conducted in 2 years,18,4,4,5,4,5,3,,3,4,3,5,4,5,3,4,4,5,4,4,,W0336,43.61834536,-79.48579166,305931.095,4830711.346
402196,4155754,2017,2017,1959,PRIVATE,3,Etobicoke-Lakeshore,2301 LAKE SHORE BLVD W,4,88,2017-10-03,68,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,3,,3,4,,3,3,4,3,3,3,3,3,3,,W0336,43.61834536,-79.48579166,305931.095,4830711.346
396717,4155481,2017,2019,1957,PRIVATE,3,Etobicoke-Lakeshore,2303 LAKE SHORE BLVD W,4,38,2019-10-31,92,Evaluation needs to be conducted in 3 years,15,4,4,5,5,5,5,,5,,,5,5,5,4,4,5,,5,3,,W0336,43.6181574,-79.4862044,305864.468,4830685.073
402163,4155481,2017,2017,1957,PRIVATE,3,Etobicoke-Lakeshore,2303 LAKE SHORE BLVD W,4,38,2017-10-05,67,Evaluation needs to be conducted in 2 years,15,3,4,3,3,4,3,,3,,,3,4,5,3,3,3,,3,3,,W0336,43.6181574,-79.4862044,305864.468,4830685.073
397638,4290978,2017,2018,1957,PRIVATE,3,Etobicoke-Lakeshore,2305 LAKE SHORE BLVD W,4,38,2019-02-15,89,Evaluation needs to be conducted in 3 years,15,4,5,5,5,4,5,,4,,,5,5,5,4,4,4,,4,4,,W0336,43.61799883,-79.48629373,305855.692,4830672.705
399376,4290978,2017,2017,1957,PRIVATE,3,Etobicoke-Lakeshore,2305 LAKE SHORE BLVD W,4,38,2017-12-20,63,Evaluation needs to be conducted in 1 year,15,3,2,3,3,3,3,,3,,,3,3,5,2,3,3,,5,3,,W0336,43.61799883,-79.48629373,305855.692,4830672.705
397660,4290981,2017,2018,1959,PRIVATE,3,Etobicoke-Lakeshore,2307 LAKE SHORE BLVD W,4,38,2019-02-15,89,Evaluation needs to be conducted in 3 years,15,4,5,5,5,4,5,,4,,,5,5,5,4,4,4,,4,4,,W0336,43.61783666,-79.48637808,305849.806,4830654.806
399377,4290981,2017,2017,1959,PRIVATE,3,Etobicoke-Lakeshore,2307 LAKE SHORE BLVD W,4,38,2017-12-20,63,Evaluation needs to be conducted in 1 year,15,3,2,3,3,3,3,,3,,,3,3,5,2,3,3,,5,3,,W0336,43.61783666,-79.48637808,305849.806,4830654.806
394912,4155480,2017,2020,1954,PRIVATE,3,Etobicoke-Lakeshore,2309 LAKE SHORE BLVD W,4,28,2020-11-09,69,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,4,,3,,2,4,4,5,4,3,3,,4,4,,W0336,43.61771592,-79.4864922,305843.963,4830639.407
397429,4155480,2017,2018,1954,PRIVATE,3,Etobicoke-Lakeshore,2309 LAKE SHORE BLVD W,4,28,2019-03-02,71,Evaluation needs to be conducted in 2 years,14,3,3,4,3,4,4,,4,,,4,3,,3,3,4,,4,4,,W0336,43.61771592,-79.4864922,305843.963,4830639.407
402164,4155480,2017,2017,1954,PRIVATE,3,Etobicoke-Lakeshore,2309 LAKE SHORE BLVD W,4,28,2017-10-05,63,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,,3,,,3,3,5,3,3,3,,3,3,,W0336,43.61771592,-79.4864922,305843.963,4830639.407
396718,4155479,2017,2019,1961,PRIVATE,3,Etobicoke-Lakeshore,2311 LAKE SHORE BLVD W,4,36,2019-10-31,69,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,4,,2,,2,3,3,5,4,4,3,5,4,3,,W0336,43.61755556,-79.48652198,305836.076,4830625.046
401858,4155479,2017,2017,1961,PRIVATE,3,Etobicoke-Lakeshore,2311 LAKE SHORE BLVD W,4,36,2017-10-16,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,5,,3,,,3,3,5,3,3,3,4,4,2,,W0336,43.61755556,-79.48652198,305836.076,4830625.046
396657,4155770,2017,2019,1960,PRIVATE,3,Etobicoke-Lakeshore,2313 LAKE SHORE BLVD W,10,133,2019-11-01,80,Evaluation needs to be conducted in 2 years,19,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,3,2,,W0336,43.61734141,-79.48657435,305830.931,4830610.135
400364,4155770,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,2313 LAKE SHORE BLVD W,10,133,2017-11-21,71,Evaluation needs to be conducted in 2 years,20,4,3,4,3,4,3,3,3,4,4,3,4,5,3,4,3,3,4,3,4,W0336,43.61734141,-79.48657435,305830.931,4830610.135
396658,4155769,2017,2019,1960,PRIVATE,3,Etobicoke-Lakeshore,2323 LAKE SHORE BLVD W,10,133,2019-11-01,81,Evaluation needs to be conducted in 2 years,19,4,4,4,3,5,3,4,4,5,4,4,5,5,4,4,4,4,4,3,,W0336,43.61693568,-79.48667587,305824.401,4830594.748
400365,4155769,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,2323 LAKE SHORE BLVD W,10,133,2017-11-21,74,Evaluation needs to be conducted in 2 years,20,4,4,4,4,4,4,4,3,3,4,3,4,5,4,3,3,3,4,3,4,W0336,43.61693568,-79.48667587,305824.401,4830594.748
396659,4155478,2017,2019,1967,PRIVATE,3,Etobicoke-Lakeshore,2335 LAKE SHORE BLVD W,8,132,2019-11-01,73,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,3,3,4,3,4,4,4,4,4,3,4,4,2,,W0336,43.61660196,-79.48685587,305845.225,4830517.654
401859,4155478,2017,2017,1967,PRIVATE,3,Etobicoke-Lakeshore,2335 LAKE SHORE BLVD W,8,132,2017-10-16,67,Evaluation needs to be conducted in 2 years,19,3,3,3,4,3,3,3,3,4,3,4,3,5,3,4,4,3,3,3,,W0336,43.61660196,-79.48685587,305845.225,4830517.654
394894,4155477,2017,2020,1958,PRIVATE,3,Etobicoke-Lakeshore,2355 LAKE SHORE BLVD W,4,86,2020-11-09,75,Evaluation needs to be conducted in 2 years,17,4,3,4,3,3,3,,3,4,,3,4,5,4,4,4,4,4,5,,W0336,43.61606574,-79.48769628,305777.4,4830458.074
397001,4155477,2017,2018,1958,PRIVATE,3,Etobicoke-Lakeshore,2355 LAKE SHORE BLVD W,4,86,2019-03-25,70,Evaluation needs to be conducted in 2 years,16,4,4,4,4,3,3,,2,3,,3,4,3,4,4,4,,3,4,,W0336,43.61606574,-79.48769628,305777.4,4830458.074
401282,4155477,2017,2017,1958,PRIVATE,3,Etobicoke-Lakeshore,2355 LAKE SHORE BLVD W,4,86,2017-10-30,60,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,3,2,,3,3,4,3,3,3,4,3,3,,W0336,43.61606574,-79.48769628,305777.4,4830458.074
394895,4155476,2017,2020,1960,PRIVATE,3,Etobicoke-Lakeshore,2361 LAKE SHORE BLVD W,4,47,2020-11-09,76,Evaluation needs to be conducted in 2 years,17,4,4,5,3,4,4,,3,3,,4,4,4,3,4,3,4,4,5,,W0336,43.61586825,-79.48780847,305768.347,4830436.132
397511,4155476,2017,2018,1960,PRIVATE,3,Etobicoke-Lakeshore,2361 LAKE SHORE BLVD W,4,47,2019-02-26,80,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,5,,5,3,,4,4,3,4,4,4,4,4,4,,W0336,43.61586825,-79.48780847,305768.347,4830436.132
401506,4155476,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,2361 LAKE SHORE BLVD W,4,47,2017-10-24,58,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,4,,3,3,,2,3,3,3,2,3,4,3,2,,W0336,43.61586825,-79.48780847,305768.347,4830436.132
394896,4155475,2017,2020,1959,PRIVATE,3,Etobicoke-Lakeshore,2369 LAKE SHORE BLVD W,4,87,2020-11-09,75,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,4,,3,4,,4,3,4,4,4,4,4,4,5,,W0336,43.61573664,-79.48788214,305762.403,4830421.51
397428,4155475,2017,2018,1959,PRIVATE,3,Etobicoke-Lakeshore,2369 LAKE SHORE BLVD W,4,87,2019-03-02,79,Evaluation needs to be conducted in 2 years,16,4,4,4,3,4,4,,4,4,,4,4,,4,4,4,4,4,4,,W0336,43.61573664,-79.48788214,305762.403,4830421.51
401507,4155475,2017,2017,1959,PRIVATE,3,Etobicoke-Lakeshore,2369 LAKE SHORE BLVD W,4,87,2017-10-24,58,Evaluation needs to be conducted in 1 year,17,3,3,3,2,2,4,,3,3,,2,3,3,3,2,3,4,3,3,,W0336,43.61573664,-79.48788214,305762.403,4830421.51
